module,declaration,path,line,android,desktop
cupertino-icons-extended,public val CupertinoIcons.Filled.Baseball: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Baseball.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Basket: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Basket.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Basketball: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Basketball.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.BedDouble: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/BedDouble.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.BellAndWavesLeftAndRight: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/BellAndWavesLeftAndRight.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.BellBadge: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/BellBadge.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.BellCircle: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/BellCircle.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.BellSlash: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/BellSlash.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Binoculars: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Binoculars.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.BirthdayCake: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/BirthdayCake.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Bolt: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Bolt.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.BoltHorizontal: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/BoltHorizontal.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.BoltSlash: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/BoltSlash.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Book: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Book.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.BookCircle: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/BookCircle.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.BookClosed: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/BookClosed.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Bookmark: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Bookmark.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.BookmarkSlash: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/BookmarkSlash.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Briefcase: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Briefcase.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.BubbleLeft: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/BubbleLeft.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.BubbleRight: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/BubbleRight.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Building: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Building.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Building2: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Building2.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Burst: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Burst.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Camera: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Camera.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.CameraCircle: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/CameraCircle.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Capslock: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Capslock.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Car: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Car.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.CartBadgeMinus: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/CartBadgeMinus.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.CartBadgePlus: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/CartBadgePlus.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Case: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Case.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.ChartBar: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/ChartBar.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.CheckmarkIcloud: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/CheckmarkIcloud.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.CheckmarkMessage: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/CheckmarkMessage.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.CheckmarkSeal: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/CheckmarkSeal.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.CheckmarkShield: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/CheckmarkShield.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.CheckmarkSquare: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/CheckmarkSquare.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.CircleLefthalfed: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/CircleLefthalfed.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.CircleRighthalfed: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/CircleRighthalfed.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Clear: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Clear.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Clipboard: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Clipboard.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Clock: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Clock.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Cloud: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Cloud.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Cone: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Cone.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Cpu: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Cpu.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Creditcard: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Creditcard.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Cross: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Cross.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.CrossCircle: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/CrossCircle.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.CrossVial: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/CrossVial.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Crown: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Crown.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Cube: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Cube.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.CupAndSaucer: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/CupAndSaucer.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.DeleteLeft: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/DeleteLeft.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.DeleteRight: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/DeleteRight.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Dice: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Dice.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Doc: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Doc.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.DocBadgeArrowUp: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/DocBadgeArrowUp.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.DocBadgePlus: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/DocBadgePlus.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.DocOnDoc: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/DocOnDoc.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.DocPlaintext: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/DocPlaintext.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.DocText: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/DocText.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Drop: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Drop.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Ear: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Ear.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.EllipsisBubble: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/EllipsisBubble.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.EllipsisCircle: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/EllipsisCircle.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.EllipsisMessage: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/EllipsisMessage.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.EnvelopeBadge: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/EnvelopeBadge.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.EnvelopeCircle: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/EnvelopeCircle.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.EnvelopeOpen: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/EnvelopeOpen.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Eraser: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Eraser.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.ExclamationmarkCircle: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/ExclamationmarkCircle.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.ExclamationmarkIcloud: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/ExclamationmarkIcloud.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.ExclamationmarkSquare: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/ExclamationmarkSquare.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Externaldrive: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Externaldrive.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Eye: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Eye.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.EyeSlash: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/EyeSlash.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Facemask: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Facemask.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Fanblades: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Fanblades.kt,31,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.FanbladesSlash: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/FanbladesSlash.kt,34,common source,common source
cupertino-icons-extended,public val CupertinoIcons.Filled.Film: ImageVector,cupertino-icons-extended/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/icons/filled/Film.kt,31,common source,common source
